CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
19024,ANAHUAC,"1933-2006, 2008-2014",,ANAHUAC,NUEVO LE”N,RIO BRAVO,RÕO †SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,27,14,18,100,7,53,194,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SALADO",27.238333,-100.131389
19027,ITURBIDE,"1940-1942, 1947-2006, 2008-2012, 2014",,ITURBIDE,NUEVO LE”N,RIO BRAVO,RÕO †PABLILLO 1,RIO LIMON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,43,31,99,54,17,1462,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PABLILLO 1",24.725278,-99.904722
19028,LAMPAZOS (SMN),"1934-1936, 1941-2006, 2008-2014",,LAMPAZOS DE NARANJO,NUEVO LE”N,RIO BRAVO,RÕO †SALADO,ARROYO CHAPOTE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,27,4,41,100,29,27,285,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SALADO",27.078056,-100.490833
19031,LA CRUZ,"1954-1957, 1959-2006, 2008-2011",,SANTA CATARINA,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,32,47,100,31,23,2224,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.546389,-100.523056
19033,LAGUNA DE SANCHEZ,"1947-1981, 1983-2006, 2008-2014",,SANTIAGO,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,20,46,100,16,48,1879,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.346111,-100.28
19034,PABLILLO (SMN),"1923-1925, 1927-1951, 1953-1954, 1956-1958, 1960-1975",,LINARES,NUEVO LE”N,RIO BRAVO,RÕO †PABLILLO 2,RIO LIMON,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,24,51,25,99,33,20,346,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PABLILLO 2",24.856944,-99.555556
19035,CAMACHO,"1948-2006, 2008-2014",,LINARES,NUEVO LE”N,RIO BRAVO,RÕO †CAMACHO,RIO LIMON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,52,19,99,34,44,350,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO CAMACHO",24.871944,-99.578889
19038,LAS COMITAS,1948-1995,,SANTA CATARINA,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,25,30,48,100,21,21,973,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.513333,-100.355833
19039,LAS ENRAMADAS,"1946-1972, 1974-1986, 1997-2006, 2008-2014",,LOS RAMONES,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,30,5,99,31,17,230,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.501389,-99.521389
19042,LOS RAMONES,"1944-1945, 1947-2006, 2008-2014",,LOS RAMONES,NUEVO LE”N,RIO BRAVO,RÕO †PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,41,29,99,37,50,210,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.691389,-99.630556
19045,MINA,"1955-2006, 2008-2014",,MINA,NUEVO LE”N,RIO BRAVO,RÕO †PESQUERIA,RIO SALINAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,26,0,8,100,32,0,590,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",26.002222,-100.533333
19046,MIER Y NORIEGA (SMN),"1942-1985, 1990, 1992-2014",,MIER Y NORIEGA,NUEVO LE”N,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE,BUSTAMANTE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,25,21,100,7,5,1678,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE",23.4225,-100.118056
19048,MONTEMORELOS,"1927-1931, 1941-2006, 2008-2014",,MONTEMORELOS,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO PILON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,10,55,99,49,56,421,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.181944,-99.832222
19049,MONTERREY,"1929-1935, 1940, 1945, 1947-2001",,MONTERREY,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO MONTERREY,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,25,40,57,100,16,1,495,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.6825,-100.266944
19050,SAN JOSE DE RAICES,1941-2014,,GALEANA,NUEVO LE”N,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,34,0,100,14,18,1870,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",24.566667,-100.238333
19053,RAYONES,"1945, 1947-1999, 2001-2006, 2008-2014",,RAYONES,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO PILON,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,1,15,100,4,38,848,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.020833,-100.077222
19054,RINCONADA,"1944-1945, 1947-2006, 2008-2013",,GARCIA,NUEVO LE”N,RIO BRAVO,RÕO †PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,40,52,100,43,3,1000,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.681111,-100.7175
19055,SALINILLAS,"1941-2006, 2008-2014",,ANAHUAC,NUEVO LE”N,RIO BRAVO,RÕO †SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,27,25,45,100,22,26,240,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SALADO",27.429167,-100.373889
19056,SAN JUAN,"1947-2006, 2008-2011, 2014",,CADEREYTA JIMENEZ,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,32,36,99,50,25,260,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.543333,-99.840278
19057,SAN RAFAEL,"1956-1958, 1961, 1963-1971, 1973-1983, 1987-2014",,GALEANA,NUEVO LE”N,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,1,35,100,32,55,1887,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",25.026389,-100.548611
19061,TOPO CHICO,"1947-1997, 2001-2005",,MONTERREY,NUEVO LE”N,RIO BRAVO,RÕO †PESQUERIA,RIO PESQUERIA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,43,5,100,19,21,550,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PESQUERIA",25.718056,-100.3225
19067,EL RUCIO,"1956-1960, 1962-2014",,GALEANA,NUEVO LE”N,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE ORIENTAL,SAN RAFAEL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,41,47,100,26,31,1940,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE ORIENTAL",24.696389,-100.441944
19069,LA BOCA,"1972-2006, 2008-2014",,SANTIAGO,NUEVO LE”N,RIO BRAVO,RÕO †SAN JUAN 1,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,25,25,46,100,7,44,460,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 1",25.429444,-100.128889
20008,BETHANIA,"1956-1985, 1991-1997, 2000-2005",,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÕO †PAPALOAPAN,RIO OBISPO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,55,6,96,0,23,70,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",17.918333,-96.006389
20009,BOQUILLA NUMERO UNO,"1946-2011, 2013-2015",,NEJAPA DE MADERO,OAXACA,PACIFICO SUR,RÕO †SAN ANTONIO,RIO ALTO TEHUANTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,38,12,95,57,35,638,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.636667,-95.959722
20014,CANTON,"1947-1984, 1993, 2000-2002, 2004-2014",,SAN LUCAS OJITLAN,OAXACA,GOLFO CENTRO,RÕO †SANTO DOMINGO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,1,0,96,16,59,51,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SANTO DOMINGO",18.016667,-96.283056
20022,COYOTEPEC,1961-2007,,SAN BARTOLO COYOTEPEC,OAXACA,PACIFICO SUR,RÕO †ATOYAC-TLAPACOYAN,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,57,24,96,42,2,1533,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-TLAPACOYAN",16.956667,-96.700556
20024,SAN JUAN BAUTISTA CUICATLAN (DGE),1950-1984,,SAN JUAN BAUTISTA CUICATLAN,OAXACA,GOLFO CENTRO,RÕO †GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,17,48,0,96,58,0,620,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.8,-96.966667
20025,SAN JUAN BAUTISTA CUICATLAN (SMN),"1922-1926, 1936-1937, 1962-1966, 1969-1989, 1991-1992, 1995-1997, 2000-2014",,SAN JUAN BAUTISTA CUICATLAN,OAXACA,GOLFO CENTRO,RÕO †GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,48,0,96,57,0,624,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.8,-96.95
20027,CHICAPA DE CASTRO,"1949-2011, 2013-2015",,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,RÕO †ESPIRITU SANTO 1,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,34,29,94,48,16,32,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ESPIRITU SANTO 1",16.574722,-94.804444
20035,HUAJUAPAN DE LEON (SMN),1923-1973,,HEROICA CIUDAD DE HUAJUAPAN DE LEON,OAXACA,BALSAS,RÕO †MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,48,0,97,46,59,1600,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.8,-97.783056
20039,IXTEPEC,"1948-2011, 2013-2015",,CIUDAD IXTEPEC,OAXACA,PACIFICO SUR,RÕO †LOS PERROS 2,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,33,7,95,5,4,69,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LOS PERROS 2",16.551944,-95.084444
20042,SANTA MARIA JACATEPEC,"1953-1984, 1991-1993, 1995, 1997-1998, 2000-2014",,SANTA MARIA JACATEPEC,OAXACA,GOLFO CENTRO,RÕO †VALLE NACIONAL,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,52,0,96,12,0,47,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO VALLE NACIONAL",17.866667,-96.2
20043,JALAPA DEL MARQUES,"1961-2011, 2013-2014",,SANTA MARIA JALAPA DEL MARQUES,OAXACA,PACIFICO SUR,RÕO †TEHUANTEPEC 1,PRESA BENITO JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,26,31,95,26,48,160,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TEHUANTEPEC 1",16.441944,-95.446667
20048,JUCHITAN DE ZARAGOZA,"1937-2011, 2013-2015",,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,OAXACA,PACIFICO SUR,RÕO †LOS PERROS 2,RIO LOS PERROS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,26,57,95,1,27,30,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LOS PERROS 2",16.449167,-95.024167
20068,MATIAS ROMERO (SMN),"1928-1931, 1940-1995",,SANTA MARIA PETAPA,OAXACA,GOLFO CENTRO,ALTO RÕO †COATZACOALCOS,RIO TOLOSA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,52,59,95,1,59,211,"TENÕA ERR”NEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO SANTA MARIA PETAPA; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",16.883056,-95.033056
20070,MIAHUATLAN (SMN),1923-2014,,MIAHUATLAN DE PORFIRIO DIAZ,OAXACA,PACIFICO SUR,RÕO †ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,16,19,46,96,35,38,1559,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.329444,-96.593889
20071,MIAHUATLAN (DGE),1952-1995,,MONJAS,OAXACA,PACIFICO SUR,RÕO †ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,16,21,0,96,37,0,1537,"TENÕA ERR”NEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO MONJAS; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.35,-96.616667
20079,OAXACA,"1930, 1939, 1942, 1948-1950, 1952-1986, 1990-2011, 2013-2014",,OAXACA DE JUAREZ,OAXACA,PACIFICO SUR,RÕO †ATOYAC-SALADO,RIO ATOYAC-OAXACA DE JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,4,59,96,42,35,1594,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-SALADO",17.083056,-96.709722
20082,OSTUTA,"1948-2011, 2013-2015",,SANTO DOMINGO ZANATEPEC,OAXACA,PACIFICO SUR,RÕO †OSTUTA 2,RIO OSTUTA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,29,48,94,26,17,37,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO OSTUTA 2",16.496667,-94.438056
20084,PAPALOAPAN,"1947-1980, 1992-1998, 2000-2014",,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÕO †PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,18,8,59,96,4,59,2744,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",18.149722,-96.083056
20085,PASO ANCHO (CFE),1957-2000,,SAN VICENTE COATLAN,OAXACA,PACIFICO SUR,RÕO †ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CFE,OPERANDO,16,22,0,96,52,59,1361,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.366667,-96.883056
20109,SAN JERONIMO TAVICHE,"1944, 1946-1954, 1956-1989, 1991-1996",,SAN JERONIMO TAVICHE,OAXACA,PACIFICO SUR,RÕO †SAN ANTONIO,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,43,59,96,34,31,1718,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.733056,-96.575278
20118,SAN MIGUEL EJUTLA,"1926, 1928-1933, 1960-1998, 2000-2014",,SAN MIGUEL EJUTLA,OAXACA,PACIFICO SUR,RÕO †ATOYAC-PASO DE LA REINA,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,34,46,96,44,14,1446,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-PASO DE LA REINA",16.579444,-96.737222
20120,SAN MIGUEL SUCHIXTEPEC,"1961-1998, 2000-2014",,SAN MIGUEL SUCHIXTEPEC,OAXACA,PACIFICO SUR,RÕO †COPALITA 1,RIO COPALITA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,5,29,96,27,54,2453,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COPALITA 1",16.091389,-96.465
20134,SANTIAGO CHIVELA,"1949-1950, 1952-1996, 1999-2014",,ASUNCION IXTALTEPEC,OAXACA,GOLFO CENTRO,ALTO RÕO †COATZACOALCOS,RIO TOLOSA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,43,0,95,0,0,217,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",16.716667,-95
20141,SILACAYOAPAM (SMN),"1942-1943, 1948-1988, 1992-1993, 1995-2000",,SILACAYOAPAM,OAXACA,BALSAS,RÕO †MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,17,30,0,98,9,0,1675,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.5,-98.15
20148,TAPANATEPEC,"1961-2007, 2009-2010",,SAN PEDRO TAPANATEPEC,OAXACA,FRONTERA SUR,TAPANATEPEC,RIO TAPANATEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,24,8,94,12,57,72,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO TAPANATEPEC",16.402222,-94.215833
20149,TEHUANTEPEC,"1941, 1943-1993, 1995-2014",,SANTO DOMINGO TEHUANTEPEC,OAXACA,PACIFICO SUR,RÕO †TEHUANTEPEC 2,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,19,0,95,14,4,41,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TEHUANTEPEC 2",16.316667,-95.234444
20151,SAN FRANCISCO TELIXTLAHUACA,1961-2014,,SAN FRANCISCO TELIXTLAHUACA,OAXACA,PACIFICO SUR,RÕO †ATOYAC-TLAPACOYAN,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,18,0,96,54,0,2260,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ATOYAC-TLAPACOYAN",17.3,-96.9
20152,TEMASCAL,"1957-1985, 1987-1989, 1991-1996, 1998, 2000-2014",,SAN MIGUEL SOYALTEPEC,OAXACA,GOLFO CENTRO,RÕO †TONTO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,15,0,96,24,0,35,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TONTO",18.25,-96.4
20158,SAN JUAN TEPEUXILA,"1955-1984, 1987-1992, 1995-1997, 2001-2014",,SAN JUAN TEPEUXILA,OAXACA,GOLFO CENTRO,RÕO †GRANDE,RIO QUIOTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,43,59,96,50,59,2115,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO GRANDE",17.733056,-96.849722
20162,TEQUISISTLAN,"1940-1942, 1949-2011, 2013-2015",,MAGDALENA TEQUISISTLAN,OAXACA,PACIFICO SUR,RÕO †TEQUISISTLAN,PRESA BENITO JUAREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,25,3,95,35,56,182,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TEQUISISTLAN",16.4175,-95.598889
20170,TOTOLAPA (SMN),1944-1999,,SAN PEDRO TOTOLAPAM,OAXACA,PACIFICO SUR,RÕO †SAN ANTONIO,RIO SAN ANTONIO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,16,40,13,96,18,24,944,"TENÕA ERR”NEO EL NOMBRE DEL MINICIPIO, SIENDO EL CORRECTO SAN PEDRO TOTOLAPAM; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.670278,-96.306667
20173,UNION HIDALGO,1943-1989,,UNION HIDALGO,OAXACA,PACIFICO SUR,RÕO †ESPIRITU SANTO 2,RIO CHICAPA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,16,27,55,94,49,59,11,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ESPIRITU SANTO 2",16.465278,-94.833056
20174,SAN †FELIPE USILA,"1950-1985, 1988-1995, 1997-1998, 2000-2006, 2008-2014",,SAN FELIPE USILA,OAXACA,GOLFO CENTRO,RÕO †SANTO DOMINGO,RIO USILA O SANTA ROSA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,52,59,96,31,59,127,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SANTO DOMINGO",17.883056,-96.533056
20184,SAN CARLOS YAUTEPEC,"1961-2011, 2013-2014",,SAN CARLOS YAUTEPEC,OAXACA,PACIFICO SUR,RÕO †SAN ANTONIO,RIO ALTO TEHUANTEPEC,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,16,30,12,96,6,30,846,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN ANTONIO",16.503333,-96.108333
20190,ZAPOTITLAN PALMAS (SMN),"1944-1945, 1948-1994, 1997-2002, 2004",,ZAPOTITLAN PALMAS,OAXACA,BALSAS,RÕO †MIXTECO,RIO MIXTECO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,53,18,97,49,4,1913,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MIXTECO",17.888333,-97.817778
20294,SAN JUAN BAUTISTA TUXTEPEC II,"1978, 1982-1983, 1992-1995, 1997-1998, 2001-2014",,SAN JUAN BAUTISTA TUXTEPEC,OAXACA,GOLFO CENTRO,RÕO †PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,4,59,96,7,59,31,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PAPALOAPAN",18.083056,-96.133056
21005,ACATZINGO DE HIDALGO,"1947-1987, 1989-2002, 2007-2014",,ACATZINGO,PUEBLA,BALSAS,RÕO †BAJO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,59,38,97,48,20,2197,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BAJO ATOYAC",18.993889,-97.805556
21007,AHUATEPEC,"1950-1988, 1990-2015",,TECALI DE HERRERA,PUEBLA,BALSAS,RÕO †BAJO ATOYAC,RIO ATOYAC-BALCON DEL DIABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,52,10,97,55,11,2026,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BAJO ATOYAC",18.869444,-97.919722
21008,AQUIXTLA (CFE),1961-2009,,AQUIXTLA,PUEBLA,GOLFO CENTRO,RÕO †TECOLUTLA,RIO TECUANTEPEC,CLIMATOLOGICA,CFE,OPERANDO,19,47,44,97,56,8,2192,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",19.795556,-97.935556
21016,BALCON DIABLO,1943-2015,,TZICATLACOYAN,PUEBLA,BALSAS,RÕO †ALTO ATOYAC,PRESA MANUEL AVILA CAMACHO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,53,51,98,7,56,2120,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",18.8975,-98.132222
21019,CALTEPEC,"1954-1964, 1966-1984, 1987-2002, 2007-2014",,CALTEPEC,PUEBLA,GOLFO CENTRO,RÕO †SALADO,RIO SALADO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,12,9,97,27,9,2275,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SALADO",18.2025,-97.4525
21021,CAPULUAQUE (CFE),1954-2015,,TETELA DE OCAMPO,PUEBLA,GOLFO CENTRO,RÕO †TECOLUTLA,RIO APULCO,CLIMATOLOGICA,CFE,OPERANDO,19,47,30,97,45,40,2098,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",19.791667,-97.761111
21024,CHIETLA,"1944-1956, 1958-2015",,CHIETLA,PUEBLA,BALSAS,RÕO †NEXAPA,RIO NEXAPA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,18,31,36,98,34,56,1117,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NEXAPA",18.526667,-98.582222
